,Food,Price
0,Bánh phomai dăm bông,"11,000"
1,Bánh hotdog,"13,000"
2,Bánh xúc xích sốt,"9,000"
3,Bông lan trứng muối,"40,000"
4,Bánh donnus,"9,000"
5,Bông lan cuộn cam,"32,000"
6,Bánh khoai môn,"9,000"
7,Bông lan nho,"13,000"
8,Bánh chà bông kẹp sốt,"10,000"
9,Bông lan cam,"13,000"
10,Bông lan cuộn dâu,"32,000"
11,Bông lan ly,"13,000"
12,Bông lan mặn,"10,000"
13,Trà sữa truyền thống,"13,000"
14,Trà sữa matcha chai,"13,000"
15,Mì thịt nướng,"11,000"
16,Mì heo quay,"12,000"
17,Mì thập cẩm,"11,000"
18,Mì bò nướng,"12,000"
19,Mì không,"3,000"
20,Mì sandwich nho,"20,000"
21,Mì bò khô,"11,000"
22,Mì ốp la,"11,000"
23,Mì xúc xích chiên,"12,000"
24,Mì sandwich,"16,000"
25,Mì dăm bông,"11,000"
26,Mì chả da,"11,000"
27,Mì gà khô,"11,000"
28,Mì cá,"11,000"
29,Mì chả lụa,"11,000"
