,Food,Price
0,Hũ bánh mini hình hoa xinh xắn,"224,000"
1,Bánh macaron hình gấu,"80,000"
2,Set 7 bánh trái tim Love Spell,"320,000"
3,Set 6 bánh All in bloom,"308,000"
4,Bánh macaron tạo hình hoa Tulip,"80,000"
5,Bánh macaron trái tim,"40,000"
6,Bánh macaron tạo hình hoa hồng,"55,000"
7,Spooky Brownie,"168,000"
8,Hũ bánh mini Halloween,"224,000"
9,Bánh hình ngẫu nhiên chủ đề Halloween,"45,000"
10,Set 5 bánh Cheers for Fears,"265,000"
11,Set 9 bánh Beast Feast,"460,000"
12,Macaron mini 2cm,"7,000"
13,Macaron 4cm vị cơ bản,"23,000"
14,Macaron 4cm vị đặc biệt,"39,000"
15,Fatcaron,"54,000"
16,Set 4 fatcarons,"218,000"
17,Cracker kẹp phô mai,"123,000"
18,Set ăn vặt Snack box,"280,000"
19,Trà hoa quả trân châu trắng,"28,000"
