,Food,Price
0,Nước Sâm Giải Nhiệt,"10,000"
1,Bánh mì nướng bơ đường,"7,000"
2,Bánh Mì Nướng Bơ Tỏi,"12,000"
3,Bánh mì thịt nướng kim chi,"25,000"
4,Bánh mì trứng thịt nướng kim chi,"32,000"
5,Bánh mì thịt nướng cải chua,"25,000"
6,Bánh mì trứng thịt nướng cải chua,"32,000"
7,Bánh mì gà xào bơ tỏi kim chi,"27,000"
8,Bánh mì trứng kim chi,"22,000"
9,Bánh mì gà bơ tỏi cải chua,"25,000"
10,Bánh mì cá hộp cải chua,"25,000"
11,Đậu nành ,"15,000"
12,Rau má,"15,000"
13,Xiên Thịt Nướng,"16,000"
14,Cải chua trộn,"15,000"
15,Mắm cà nhà làm,"50,000"
16,Kim chi ,"15,000"
17,Bánh Mì TRứng Thịt Nướng Cải Chua + Đậu Nành,"40,000"
18,Bánh mì thịt nướng kim chi + Đậu Nành,"37,000"
19,Combo Bánh Mì Thịt Nướng Cải Chua + Đậu Nành,"37,000"
20,Bánh Mì Trứng Thịt Nướng Kim Chi + Đậu Nành,"40,000"
21,Bánh mì thịt nướng kim chi + Rau má,"38,000"
22,Bánh mì trứng thịt kim chi + Rau má,"44,000"
23,Bánh mì trứng thịt nướng cải chua + Rau Má,"44,000"
24,Bánh mì thịt nướng cải chua  + Nước sâm,"38,000"
25,Bánh mì thịt nướng cải chua + Rau má ,"38,000"
