,Food,Price
0,Trà sữa truyền thống size L,"35,000"
1,Trà sữa   Sương sáo size L,"35,000"
2,Trà sữa Phomai tươi size L,"39,000"
3,Trà sữa sương sáo size L,"29,000"
4,Sữa tươi TC đường đen size L,"39,000"
5,Trà sữa kem chée size L,"39,000"
6,Trà sữa matcha size L,"39,000"
7,Trà chanh size L,"28,000"
8,Trà đào size L,"32,000"
9,Trà Dưa lướisize L,"32,000"
10,Trà bưởi hồng size L,"32,000"
11,Trà chanh dây size L,"32,000"
12,Khúc bạch tứ quý,"38,000"
13,Khúc bạch truyền thống,"32,000"
14,Tàu hũ trân châu đường đen,"29,000"
15,Khúc bạch chanh dây,"32,000"
16,Mẹt chiên thập cẩm ,"82,000"
17,Khoai tây lắc phomai,"32,000"
18,Phomai que,"28,000"
19,Xủɪ ᴄảᴏ ᴄʜɪᴇ̂ɴ,"28,000"
20,Viên sốt  mayonise,"28,000"
21,Cá viên chiên,"28,000"
22,Ｘｕ́ｃ ｘｉ́ｃｈ ｃｈｉｅ̂ｎ,"25,000"
23,Há cảo chiên,"28,000"
24,Bánh tráng cuốn bơ,"29,000"
25,Cơm cuộn chiên xù,"32,000"
26,Chân gà sốt thái,"53,000"
27,Bánh tráng trộn,"29,000"
28,Mẹt bánh tráng chấm,"35,000"
29,Gà chip sốt phomai,"39,000"
30,Tokpoki phomai,"49,000"
31,Gà chip sốt cay,"35,000"
32,Kimpap Chiên,"32,000"
33,Mì cay cấp độ,"52,000"
34,Mì trộn kimchi,"52,000"
