,Food,Price
0,Tré trộn lớn,"55,000"
1,Tré trộn đặc biệt,"750,000"
2,Combo 2,"115,000"
3,Cam Vắt (Khổng Lồ),"20,000"
4,Combo 1,"115,000"
5,Combo Đặc Biệt,"210,000"
6,Combo 3,"115,000"
7,Tré trộn thường,"45,000"
8,Nem Huế Trộn Lớn,"55,000"
9,Chả Trộn Lớn,"55,000"
10,Chả Trộn Nhỏ,"45,000"
11,Tré cây trộn lớn,"55,000"
12,Chả bò trộn trứng cút,"50,000"
13,Trứng cút trộn,"40,000"
14,Tré cây trộn nhỏ,"45,000"
15,Bánh Phồng,"5,000"
16,Chả Bò,"15,000"
17,Tré 100g,"20,000"
18,Nem Việt Hương ĐB,"55,000"
19,Tré 100g (1kg),"180,000"
