,Food,Price
0,Súp Cua Người Lớn+ Bánh Quẩy,"35,000"
1,DỤNG CỤ ĂN UỐNG,"2,000"
2,Mỳ Quảng Tôm Thịt TRỨNG,"30,000"
3,Mỳ Quảng Cá Lóc,"30,000"
4,Súp Cua Trẻ Em,"30,000"
5,Mỳ Quảng Thập Cẩm,"40,000"
6,Gỏi Cuốn Thập Cẩm,"40,000"
7,Gỏi Cuốn Đặc Biệt,"45,000"
8,Gỏi Cuốn Tôm,"40,000"
9,Gỏi Cuốn Thịt Nướng,"40,000"
10,Gỏi Cuốn Thịt Luộc,"40,000"
11,Gỏi Cuốn Tai Heo,"40,000"
12,Gỏi Cuốn Nem Chả,"40,000"
13,Bún Mắm Thập Cẩm,"35,000"
14,Nem Cây,"5,000"
15,Bún  Mắm Thịt Luộc +Chả,"30,000"
16,Chả Cây,"5,000"
17,Bún Mắm Lòng + Nem Chả,"35,000"
18,Bún Mắm Thịt Nướng,"30,000"
19,Bún Mắm Nem Chả,"30,000"
20,COMBO :Bún  Mắm Thập Cẩm + Nước Rau Má,"40,000"
21,Bún Mắm Lòng +  Chả chiên,"30,000"
22,Bún Mắm Tai Mui + Nem Chả,"35,000"
23,"COMBO: Bún Mắm Lòng ,nem,chả+ Nước rau má","40,000"
24,Bún Mắm Tai Mui + Chả,"30,000"
25,COMBO:Bún Mắm Thịt Luộc + Nước Rau Má,"35,000"
26,CHẢ CHIÊN THÊM,"20,000"
27,Bún Mắm Chả Chiên,"30,000"
28,COMBO:Bún Mắm Thịt Luộc + Sữa Đậu Nành,"35,000"
29,COMBO: Bún Mắm Tai Mui + Sữa Đậu Nành,"35,000"
30,COMBO: Bún Mắm Chả Chiên+ Sữa Đậu Nành,"35,000"
31,Mắm Thêm,"5,000"
32,Bánh Canh Đặc Biệt,"35,000"
33,Bánh quẩy,"5,000"
34,Bánh  Canh Tô Lớn,"30,000"
35,Bánh Canh Tôm Cua,"35,000"
36,Bánh  Canh Xương Chả,"30,000"
37,Trứng cút,"10,000"
38,Bánh Canh Tôm Cua Đặc Biệt,"50,000"
39,Bánh Canh Siêu Đặc Biệt,"50,000"
40,Bánh Canh Chả,"30,000"
41,Trứng xổ,"10,000"
42,TÔM THÊM,"30,000"
43,CHẢ QUẾT THÊM,"25,000"
44,Nước Rau má,"10,000"
45,Sữa Đậu Nành,"10,000"
46,Nước ép chanh dây,"15,000"
47,Nước ép thơm,"15,000"
48,Nước ép cam,"20,000"
49,Nước ép cóc,"15,000"
50,Trà Tắc Khổng Lồ ( 1000ml),"15,000"
51,Nước ép ổi,"15,000"
52,Trà Tắc ( 500ml ),"10,000"
53,Nước ép cà rốt,"15,000"
54,Nước ép cà chua,"15,000"
55,Bạc Xỉu,"20,000"
56,CaFe Sữa ,"15,000"
57,CoCa Chai Nhựa,"12,000"
58,CaFe Đen,"12,000"
59,Nước Suối,"7,000"
