,Food,Price
0,Bún măng bò Nạm Gân,"50,000"
1,Bún măng bò đặc biệt,"72,000"
2,Bún măng bò tái,"50,000"
3,Bún Măng Bò Tái Bắp Hoa ,"65,000"
4,Bún Măng Bò Sụn,"60,000"
5,Bún Măng Bò Lá Sách,"55,000"
6,Bún Măng Bò Nạm,"42,000"
7,Măng thêm,"15,000"
8,Lá Sách Thêm,"35,000"
9,Hột gà,"10,000"
10,Tái,"35,000"
11,Bắp Hoa Thêm,"45,000"
12,Nạm Gân,"35,000"
13,Nạm Cắt Miếng,"30,000"
14,Sâm lạnh,"15,000"
15,Rau Má,"15,000"
16,Cam Ép Khổng Lồ,"25,000"
