,Food,Price
0,Xúc xích cp gói,"60,000"
1,Nem thịt ngon hộp,"55,000"
2,Lạp xưởng tươi gói,"89,000"
3,Nem lụi hộp,"85,000"
4,Gà xiên que Cp gói,"75,000"
5,Nem chua bột,"3,000"
6,Xúc xích quấn bò bía ,"3,000"
7,Tôm Hùm Alaska x3,"9,000"
8,Phomai viên x3,"9,000"
9,Chả Mực Hạ Long x3,"9,000"
10,Rau củ quả ,"3,000"
11,Viên tôm ,"3,000"
12,Hồ lô x3,"9,000"
13,Chả Cá Mặt  Nhàu,"3,000"
14,Xúc xích ngô x3,"9,000"
15,Viên thả lẩu x3,"9,000"
16,Đậu Phomai,"5,000"
17,Cá Viên x3,"9,000"
18,Xúc Xích Đỏ x3,"9,000"
19,Gà Rừng Mắc Nạn,"12,000"
20,Đùi Gà Xả,"3,000"
