,Food,Price
0,Cà phê bạc xỉu đá,"35,000"
1,Cà phê cốt dừa đá,"40,000"
2,Cà phê trứng nóng,"40,000"
3,"Cà phê, kem cheeese nóng","45,000"
4,"Cà phê, kem cheeese lạnh","45,000"
5,"Cà phê ủ lạnh, chanh vàng soda","45,000"
6,Cà phê đen nóng,"25,000"
7,Cà phê đen đá,"25,000"
8,Cà phê nâu nóng,"30,000"
9,Cà phê nâu đá,"30,000"
10,"Trà lài, bưởi đỏ & yuzu","45,000"
11,"Hồng trà, vải, bạc hà","45,000"
12,"Trà lài, hoa atiso, trái mọng","45,000"
13,"Trà đào, cam vàng, đào, sả","45,000"
14,"Trà xanh, lê táo, quế","45,000"
15,"Trà lài, tắc, xí muội mặn, bạc hà","45,000"
16,"Hồng trà, phô mai macchiato","50,000"
17,"Trà lài, kiwi, táo xanh bạc hà","45,000"
18,"Trà xanh, xoài, phô mai macchiato","50,000"
19,"Trà lài, xoài, chanh dây bạc hà","45,000"
20,Espresso single,"20,000"
21,Espresso double,"35,000"
22,Lattle,"40,000"
23,Cappucino,"40,000"
24,Mocha ice,"45,000"
25,Mocha hot,"45,000"
26,Cafe caocao frappe,"50,000"
27,"Sữa chua, dâu, xoài","45,000"
28,Chanh leo,"35,000"
29,Cam tươi,"35,000"
30,"Chanh vàng, soda mật ong","39,000"
31,Trà xanh đá xay,"45,000"
32,"Sữa chua, cacao, cốt dừa","45,000"
33,Water,"8,000"
34,Coke,"15,000"
35,Soda,"15,000"
36,Thai redbull,"25,000"
