,Food,Price
0,Yaourt truyền thống,"15,000"
1,Yaourt mix vị dâu,"17,000"
2,Yaourt full thạch đặc biệt,"20,000"
3,Yaourt mix vị việt quất,"17,000"
4,Yaourt trân châu,"20,000"
5,Trà sữa full thạch,"23,000"
6,Trà sữa trân châu,"17,000"
7,Sữa tươi trân châu đường đen ,"26,000"
8,Trà sữa  truyền thống nhà nấu ,"59,000"
9,Trà sữa tt ko thạch,"12,000"
10,Thạch nhà làm ,"7,000"
11,Tàu hủ trân châu đường đen,"19,000"
12,Soda việt quất,"20,000"
13,Soda táo,"20,000"
14,Soda nho,"20,000"
15,Soda chanh,"20,000"
16,Xiên nướng bếp Hân,"13,000"
17,Chân gà sốt Thái,"39,000"
18,Nem chua rán bếp Hân,"25,000"
19,Hồ lô,"12,000"
20,Cá viên chiên,"12,000"
21,Xúc xích Đức,"15,000"
22,Combo mẹt bếp Hân,"59,000"
23,Chân gà sốt thái ,"70,000"
24,Khoai tây chiên,"19,000"
25,Ram chiên   ,"25,000"
26,Phô mai que,"12,000"
27,Chân gà tươi xả tắc,"69,000"
28,Nem chua rán nhà làm ,"80,000"
29,Chân gà tươi ngâm xả tắc,"39,000"
30,"Ram(chả giò)thịt,rau củ ","80,000"
31,Trà đào,"20,000"
32,Trà vải,"20,000"
33,Trà chanh xí muội,"20,000"
