,Food,Price
0,Trà sữa thái xanh (M),"20,000"
1,Trà sữa Thái xanh (L),"25,000"
2,Trà sữa Nhà Mây Full Topping,"33,000"
3,Trà sữa Nhà Mây (M),"20,000"
4,Trà sữa Nhà Mây (L),"25,000"
5,Trà sữa Thái xanh Full Topping,"33,000"
6,Trà vải,"25,000"
7,Trà đào,"25,000"
8,Trà Việt Quất,"25,000"
9,Trà đào vải,"28,000"
10,Trà cherry anh đào,"28,000"
11,Trà tắc,"12,000"
12,Yogurt Chanh dây,"23,000"
13,Yogurt việt quất,"23,000"
14,Yogurt đào,"23,000"
15,Yogurt cherry,"23,000"
16,Sương sáo,"6,000"
17,Pudding,"6,000"
18,Bánh flan,"6,000"
19,Thạch Đào/ Việt Quất/Cafe,"6,000"
20,Trân châu Ngọc Trai,"6,000"
21,Trân châu đen,"6,000"
22,Thạch Táo Cheese,"6,000"
