,Food,Price
0,Trà Sữa Kem Dừa Nướng,"35,000"
1,Trà Sữa Kem Trứng Nướng,"35,000"
2,Pizza Gà,"109,000"
3,Pizza Xúc Xích,"99,000"
4,Pizza Hải Sản,"139,000"
5,Trà Sữa Chất Đặc Biệt,"37,000"
6,Sữa Tươi Chân Châu Đương Đen,"32,000"
7,Trà sữa khoai môn,"32,000"
8,Trà sữa matcha,"32,000"
9,Trà Sữa Trân Châu Đương Đen,"32,000"
10,Trà Sữa Nướng,"32,000"
11,Trà sữa truyền thống,"28,000"
12,Trà Sữa Khoai Môn  Pudding Trứng + Đậu Đỏ,"32,000"
13,Trà Sữa Matcha Đậu Đỏ,"32,000"
14,Trà sữa  Socola,"32,000"
15,Trà Sữa pudding Trứng + Đậu Đỏ,"32,000"
16,Combo 2 Ly Trà Sữa Nướng,"59,000"
17,Combo 2 Ly Trà Sữa Khoai Môn,"50,000"
18,Combo 2 Ly Trà Sữa Truyền Thống,"50,000"
19,Combo 2 Ly Trà Sữa Chất,"67,000"
20,Combo 3 Ly Truyền Thống,"75,000"
21,Combo 5 Ly Trà Sữa Truyền Thống ,"125,000"
22,Trà vải,"29,000"
23,Trà đào,"29,000"
24,Trà Đào Dầm,"32,000"
25,Trà Đào Cam Sả,"32,000"
26,Coffee sữa đá,"22,000"
27,Coffee đen đá,"18,000"
28,Ép thơm + cà rốt,"30,000"
29,Ép cam,"25,000"
30,Ép cam + cà rốt,"30,000"
31,Ép thơm,"25,000"
32,Ép cà rốt,"25,000"
33,Bánh Tráng siêu cay,"20,000"
34,Bánh Tráng Phô mai Gà,"20,000"
35,Bánh Tráng Phô mai Mai,"20,000"
