,Food,Price
0,Bò Tê Cay,"110,000"
1,Lẩu cá viên （cay),"95,000"
2,Bao Tử Bò (Cay),"100,000"
3,Xúc Xích Trứng Cút (Cay),"95,000"
4,Rau Củ (Cay),"90,000"
5,Sốt Cà Chua (Không Cay),"90,000"
6,Gà Ớt Hiểm (Cay),"98,000"
7,Bánh gạo Tobokki,"80,000"
8,Lẩu tự sôi tôm hùm đất,"95,000"
9,Lẩu mini bò ba chỉ,"85,000"
10,Lẩu mini xúc xích,"80,000"
11,Lẩu mini bò viên,"80,000"
12,Tokbokki thập cẩm,"180,000"
13,Cơm tự sôi thịt ba chỉ,"95,000"
14,Cơm Bò Nấm,"95,000"
15,Cơm thịt kho tàu,"95,000"
16,cơm Tiêu Chiến- bò hầm khoai tây,"125,000"
17,Cơm Tiêu Chiến- gà cung bảo,"125,000"
18,Cơm Tiêu Chiến- thịt kho nấm đông cô,"125,000"
19,Cơm thịt kho Đài Loan,"90,000"
20,Cơm Lagu bò,"90,000"
21,Cơm Tiêu Chiến-thịt viên nấu măng,"125,000"
22,Cơm bò xào tiêu đen,"65,000"
23,Cơm mini thịt xé sợi,"65,000"
24,Cơm Tiêu Chiến - Bò cay,"125,000"
25,Cơm gà om,"90,000"
26,Cơm lạp heo,"90,000"
27,Miến Chua Cay,"17,000"
28,Bún ốc Lý Tử Thất,"75,000"
29,Lẩu cốc Full Topping (chua cay),"50,000"
30,Ngũ cốc sữa chua trái cây hạt dinh dưỡng,"65,000"
31,Ngũ cốc sữa chua trái cây,"60,000"
32,Lẩu cốc Full Topping (không cay),"50,000"
33,Bún ốc Liễu Châu bá Vương,"75,000"
34,Combo 4 gói chân gà,"50,000"
35,Combo 4 gói chân vịt,"50,000"
36,Búm Thái Tomyum,"70,000"
37,Sốt chấm đậu phộng,"27,000"
38,Cốt lẩu HAIDILAO nấm 110g,"77,000"
39,Cốt lẩu HAIDILAO tê cay 150g,"62,000"
40,Cốt lẩu HAIDILAO ít cay 150g,"62,000"
41,Cốt lẩu HAIDILAO thảo dược,"77,000"
42,Miến Dai Bí Đỏ 200gram,"28,000"
43,Miến Dai Cải Bó Xôi 200gr,"28,000"
44,Miến Dai Khoai Mì,"28,000"
45,Cốt lẩu HAIDILAO tomyum 210g,"82,000"
46,Miến Dai Khoai Lang Tím 200g,"28,000"
47,Miến Dai Khoai Môn 200g,"28,000"
48,Cốt lẩu Trùng Khánh 260g,"62,000"
49,Lẩu HAIDILAO sách bò,"180,000"
50,Lẩu HAIDILAO rau củ chay,"180,000"
51,Lẩu HAIDILAO bò không cay,"180,000"
52,Lẩu HAIDILAO bò nạm,"180,000"
53,Lẩu HAIDILAO heo chiên giòn (ko cay),"180,000"
54,Bào ngư tôm cay,"190,000"
55,Tôm nghêu cay,"165,000"
56,Bong bóng cá nghêu cay,"175,000"
57,Trà sữa ô long đào,"38,000"
58,Trà sữa đường đen,"38,000"
59,Trà sữa matcha,"38,000"
60,Nước Lê 500ml,"32,000"
61,Nước Đào 1 Lít,"39,000"
62,Nước đậu xanh,"33,000"
63,Nước đậu đỏ dưỡng nhan,"33,000"
